"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20190618","강서구","0.026","0.028","0.4","0.005","29","19"
"20190618","공항대로","0.041","0.019","0.5","0.006","",""
"20190618","관악구","0.022","0.039","0.3","0.005","40","29"
"20190618","관악산","0.01","0.044","0.3","0.005","25","17"
"20190618","광진구","0.022","0.024","0.6","0.003","33","30"
"20190618","구로구","0.018","0.039","0.3","0.006","37","31"
"20190618","궁동","0.036","0.024","0.4","0.005","28","19"
"20190618","금천구","0.023","0.027","0.4","0.004","24","16"
"20190618","남산","0.023","0.038","0.6","0.005","28","19"
"20190618","노원구","0.03","0.016","0.5","0.004","24","17"
"20190618","도봉구","0.019","0.022","0.5","0.003","35","24"
"20190618","도산대로","0.026","0.023","0.8","0.004","40","27"
"20190618","동대문구","0.025","0.029","0.4","0.004","23","17"
"20190618","동작구","0.021","0.029","0.4","0.003","28","18"
"20190618","동작대로","0.045","0.022","0.5","0.004","44","28"
"20190618","마포구","0.018","0.035","0.4","0.004","41","33"
"20190618","마포아트센터","0.021","0.032","0.3","0.004","",""
"20190618","북한산","0.013","0.023","0.7","0.003","33","26"
"20190618","서대문구","0.02","0.03","0.7","0.003","39","31"
"20190618","서울숲","0.021","0.024","0.1","0.004","",""
"20190618","서초구","0.024","0.032","0.3","0.004","36","30"
"20190618","성동구","0.029","0.033","0.4","0.003","37","26"
"20190618","성북구","0.031","0.024","0.7","0.003","42","27"
"20190618","세곡","0.029","0.019","0.6","0.003","22","14"
"20190618","송파구","0.027","0.028","0.4","0.003","32","22"
"20190618","시흥대로","0.04","0.029","0.5","0.004","36","19"
"20190618","신촌로","0.047","0.02","0.7","0.004","37","24"
"20190618","양천구","0.026","0.026","0.4","0.005","35","21"
"20190618","영등포구","0.028","0.031","0.4","0.003","49","36"
"20190618","영등포로","0.049","0.02","0.6","0.005","40","23"
"20190618","올림픽공원","0.021","0.023","0.6","0.003","",""
"20190618","용산구","0.029","0.028","0.4","0.003","20","16"
"20190618","은평구","0.026","0.03","0.4","0.004","42","30"
"20190618","자연사박물관","","0.007","0.1","","",""
"20190618","정릉로","0.024","0.017","0.5","0.004","44","33"
"20190618","종로","0.036","0.022","0.5","0.003","29","17"
"20190618","종로구","0.029","0.025","0.5","0.004","25","16"
"20190618","중구","0.032","0.028","0.5","0.003","26","17"
"20190618","중랑구","0.023","0.023","0.4","0.006","22","17"
"20190618","천호대로","0.037","0.025","0.5","0.003","31","17"
"20190618","청계천로","0.037","0.022","0.7","0.004","29","20"
"20190618","한강대로","0.04","0.016","0.5","0.005","56","36"
"20190618","행주","0.021","0.031","0.7","0.004","30","17"
"20190618","홍릉로","0.038","0.02","0.6","0.004","",""
"20190618","화랑로","0.044","0.017","0.4","0.005","28","19"
"20190617","강남구","0.014","0.036","0.3","0.005","19","12"
"20190617","강남대로","0.044","0.027","0.4","0.004","31","18"
"20190617","강동구","0.018","0.033","0.3","0.004","21","15"
"20190617","강변북로","0.05","0.021","0.3","0.005","33","17"
"20190617","강북구","0.013","0.039","0.3","0.003","24","13"
"20190617","강서구","0.018","0.039","0.3","0.005","22","12"
"20190617","공항대로","0.031","0.031","0.4","0.006","",""
"20190617","관악구","0.016","0.042","0.2","0.006","28","18"
"20190617","관악산","0.008","0.044","0.3","0.005","21","14"
"20190617","광진구","0.017","0.031","0.5","0.003","28","22"
"20190617","구로구","0.012","0.043","0.2","0.005","24","18"
"20190617","궁동","0.025","0.029","0.4","0.005","20","12"
"20190617","금천구","0.018","0.032","0.3","0.005","20","12"
"20190617","남산","0.022","0.041","0.5","0.006","24","15"
